ticker;ISIN;nom
;LU0823410724;PARVEST PARVEST EQUITY USA SMALL CAP CLASSIC EUR
;LU0823410997;PARVEST PARVEST EQUITY USA SMALL CAP CLASSIC
;LU0823411292;Parvest Equity USA Small Cap I
;LU0823411706;PARVEST EQUITY WORLD CONSUMER DURABLES CLASSIC
;LU0823413074;PARVEST PARVEST EQUITY WORLD EMERGING CLASSIC EUR
;LU0823413587;PARVEST PARVEST EQUITY WORLD EMERGING CLASSIC
;LU0823413827;PARVEST PARVEST EQUITY WORLD EMERGING N
;LU0823414635;PARVEST ENERGY INNOVATORS CLASSIC
;LU0823416762;Parvest Equity World Health Care Classic
;LU0823417067;Parvest Equity World Health Care I
;LU0823417810;PARVEST PARVEST EQUITY WORLD LOW VOLATILITY CLASSI
;LU0823424782;PARVEST PARVEST EQUITY WORLD UTILITIES CLASSIC
;LU0823425839;PARVEST PARVEST EQUITY CHINA CLASSIC EUR
;LU0823426308;PARVEST PARVEST EQUITY CHINA CLASSIC
;LU0823427611;PARVEST PARVEST EQUITY GERMANY CLASSIC
;LU0823428346;Parvest Equity India Classic EUR
;LU0823428932;PARVEST PARVEST EQUITY INDIA CLASSIC
;LU0823429823;Parvest Equity Indonesia Classic EUR
;LU0823430243;PARVEST PARVEST EQUITY INDONESIA CLASSIC
;LU0823431720;PARVEST PARVEST EQUITY RUSSIA CLASSIC
;LU0823433429;Parvest Equity Turkey Classic
;LU0823434237;PARVEST PARVEST EQUITY USA GROWTH CLASSIC EUR
;LU0823434583;PARVEST PARVEST EQUITY USA GROWTH CLASSIC
;LU0823437925;PARVEST PARVEST GREEN TIGERS CLASSIC
;LU0823444624;Parvest Real Estate Securities World N
;LU0823449425;Parvest World Commodities Classic H EUR
;LU0823450357;Parvest World Commodities I
;LU0826392416;Nordea 1 - International High Yield Bond Fund BI-E
;LU0826452848;DEUTSCHE INVEST II SICAV GLOBAL EQUITY HIGH CONVIC
;LU0826453226;DEUTSCHE INVEST II SICAV GLOBAL EQUITY HIGH CONVIC
;LU0828815224;Henderson HF - Euro High Yield Bond Fund A1
;LU0828815570;Henderson HF - Euro High Yield Bond Fund A2
;LU0828909399;CS Fund (Lux) Bond Asia Corporate (USD) T
;LU0828913664;CS Fund (Lux) Bond Asia Local Currency (USD) T
;LU0830625843;GOLDMAN SACHS FUNDS GS GLOBAL CORE EQUITY PORTFOLI
;LU0832413909;Alken Fund - European Opportunities US1
SGQI;LU0832436512;LYXOR ETF SGQI EUR
;LU0832875438;BL EUROPEAN SMALLER COMPANIES B EUR ACC
;LU0836072388;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ MERGER ARBIT
;LU0837062016;SWISS LIFE FUNDS (LUX) SL FUNDS (LUX) BOND GLOBAL 
;LU0839536082;Amundi Funds - Bond Global Corporate IHE
;LU0840617350;Allianz German Equity - AT - EUR
;LU0841179863;ETHNA-AKTIV E SIA (T)
;LU0844698232;PICTET EMERGING CORPORATE BONDS HP EUR
;LU0849392690;Threadneedle (Lux) EM Corporate Bonds DEC
;LU0849399786;SCHRODER INTERNATIONAL SELECTION FUND EURO HIGH YI
;LU0849849814;ABN AMRO MULTI-MANAGER FUNDS WELLINGTON EUROPEAN E
;LU0849850150;ABN AMRO MULTI-MANAGER FUNDS EDINBURGH PARTNERS EU
;LU0851563907;SYNCHRONY (LU) FUNDS BONDS EUR I EUR CAPITALISATIO
;LU0851564038;SYNCHRONY (LU) FUNDS BALANCED (EUR) A
;LU0851564384;SYNCHRONY (LU) FUNDS DYNAMIC (EUR) A
;LU0851564541;SYNCHRONY (LU) FUNDS WORLD EQUITY (EUR) A
;LU0851564897;SYNCHRONY (LU) FUNDS EUROPEAN EQUITY (EUR) A
;LU0851650381;ABN AMRO MULTI-MANAGER FUNDS ALGER US EQUITIES A E
;LU0851651272;ABN AMRO MULTI-MANAGER FUNDS TCW US EQUITIES A CAP
;LU0853132669;CS Solutions (Lux) Fund of Liquid Alternative Beta
;LU0853555380;THE JUPITER GLOBAL FUND JUPITER DYNAMIC BOND CLASS
GLDM;LU0854423687;LYXOR ETF GOLD EUR
;LU0858490690;ALLIANZ GLOBAL INVESTORS FUND AGIF - ALLIANZ EURO 
;LU0861992385;EAST CAPITAL (LUX) EAST CAPITAL RUSSIA R
;LU0862449690;JPMORGAN FUNDS JPMORGAN EMERGING MARKETS DIVIDEND 
;LU0864474365;ULYSSES L.T. FUNDS EUROPEAN GENERAL CP
;LU0864709349;MAINFIRST MAINFIRST GLOBAL EQUITIES A
;LU0868490383;AXA WORLD FUNDS FRAMLINGTON GLOBAL SMALL CAP A CAP
;LU0868490979;AXA WORLD FUNDS FRAMLINGTON GLOBAL SMALL CAP F CAP
;LU0870553459;DNCA INVEST EUROPE GROWTH CLASS B
;LU0871812789;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON ASIA
;LU0879078136;PARVEST PARVEST BOND USD CLASSIC
;LU0880062913;JPMORGAN FUNDS GLOBAL HEALTHCARE FUND A EUR
;LU0880975056;BLACKROCK GLOBAL FUNDS GLOBAL EQUITY INCOME A2 EUR
;LU0889564604;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON GLOB
;LU0889564869;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN GLOBA
;LU0890598104;JPMORGAN FUNDS GLOBAL BOND OPPORTUNITIES FUND D
;LU0893376664;CIGOGNE UCITS M&A ARBITRAGE EUR C1
;LU0905233846;FIDELITY FUNDS SICAV GLOBAL MULTI ASSET INCOME FUN
;LU0905645528;TCW FUNDS METWEST TOTAL RETURN BOND FUND AEHE CAPI
;LU0906524193;AMUNDI FUNDS BOND GLOBAL AGGREGATE AHE
;LU0907251226;BNP PARIBAS L1 BNP PARIBAS L1 BOND EURO HIGH YIELD
;LU0907251655;BNP PARIBAS L1 EQUITY WORLD EMERGING CLASSIC
;LU0907331507;AMUNDI FUNDS BOND EURO HIGH YIELD SHORT TERM AE
;LU0907913460;AMUNDI FUNDS BOND GLOBAL EMERGING HARD CURRENCY AE
;LU0909060385;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN GLOBA
;LU0909471251;CS INVESTMENT FUNDS 2 CREDIT SUISSE (LUX) GLOBAL S
;LU0909472069;CS INVESTMENT FUNDS 2 CREDIT SUISSE (LUX) GLOBAL S
;LU0914731947;MIROVA FUNDS MIROVA EURO SUSTAINABLE EQUITY FUND R
;LU0914733059;MIROVA FUNDS MIROVA EUROPE ENVIRONMENTAL EQUITY FU
;LU0915365364;NORDEA 1 NORDEA 1 - FLEXIBLE FIXED INCOME FUND BP-
;LU0920839346;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EUROPE EQUIT
;LU0922333322;FIDELITY FUNDS SICAV ITALY FUND A
;LU0922334643;FIDELITY FUNDS SICAV NORDIC FUND A ACC EURO
;LU0925589839;DB X-TRACKERS II IBOXX SOVEREIGNS EUROZONE YIELD P
;LU0928190510;Mirabaud - Convertible Bonds Global A Cap USD
;LU0930019236;BNP PARIBAS PLAN BNP PARIBAS PLAN EASY FUTURE 2023
;LU0930019582;BNP PARIBAS PLAN BNP PARIBAS PLAN EASY FUTURE 2026
;LU0930019749;BNP PARIBAS PLAN EASY FUTURE 2028 CLASSIC
;LU0930020168;BNP PARIBAS PLAN BNP PARIBAS PLAN EASY FUTURE 2033
;LU0930020598;BNP PARIBAS PLAN BNP PARIBAS PLAN EASY FUTURE 2038
;LU0930020838;BNP PARIBAS PLAN BNP PARIBAS PLAN EASY FUTURE 2043
;LU0933100637;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ BEST STYLES 
;LU0933100983;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ BEST STYLES 
;LU0934195610;ROBECO GLOBAL TOTAL RETURN BOND FUND ROBECO GLOBAL
;LU0935222900;NATIXIS AM FUNDS NATIXIS EURO INFLATION R/A(EUR)
;LU0935223627;NATIXIS AM FUNDS NATIXIS EURO AGGREGATE R/A(EUR)
;LU0935227537;NATIXIS AM FUNDS NATIXIS GLOBAL RISK PARITY R/A(EU
;LU0935229400;NATIXIS AM FUNDS SEEYOND EUROPE MINVARIANCE R/A(EU
;LU0935231216;NATIXIS AM FUNDS SEEYOND GLOBAL MINVARIANCE R/A(EU
;LU0935235712;NATIXIS GLOBAL EMERGING BONDS H-R/A(EUR)
;LU0941349192;PICTET MULTI ASSET GLOBAL OPPORTUNITIES P EUR
;LU0941349275;PICTET MULTI ASSET GLOBAL OPPORTUNITIES R EUR
;LU0943301571;SCHRODER INTERNATIONAL SELECTION FUND JAPANESE OPP
;LU0945152972;AMUNDI FUNDS EQUITY EMERGING CONSERVATIVE C
;LU0945154085;AMUNDI FUNDS EQUITY EMERGING CONSERVATIVE AHE
;LU0945775517;FIDELITY FUNDS SICAV AMERICA FUND A EUR HEDGED
;LU0949250376;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN GLOBA
;LU0950372838;PARVEST PARVEST EQUITY NORDIC SMALL CAP CLASSIC
;LU0950589068;JSS INVESTMENTFONDS JSS GLOBALSAR - BALANCED (EUR)
;LU0950592872;JSS INVESTMENTFONDS JSS SUSTAINABLE EQUITY - REAL 
;LU0950671239;UBS ETF SICAV UBS ETF - MSCI UNITED KINGDOM HEDGED
;LU0954602750;PICTET EUR SHORT TERM CORPORATE BONDS P
;LU0957649758;SEB FUND 1 SEB GLOBAL C EUR CAPITALISATION
SP5H;LU0959211243;LYXOR ETF SP5 DH
;LU0960400249;AXA WORLD FUNDS GLOBAL INCOME GENERATION A EUR CAP
;LU0961755823;PAM L CD OPPORTUNITIES B CAPITALISATION
;LU0962745302;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ GLOBAL SMALL
;LU0963540884;FF - US High Yield Fund Y
;LU0963986202;MIRABAUD GLOBAL STRATEGIC BOND FUND A CAP USD
;LU0966045303;PIONEER FUNDS EUROPEAN EQUITY TARGET INCOME A
;LU0972618655;JPMORGAN FUNDS TOTAL EMERGING MARKETS INCOME FUND 
;LU0972618812;JPMORGAN FUNDS TOTAL EMERGING MARKETS INCOME FUND 
;LU0976564525;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON FRON
;LU0976564798;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON GLOB
;LU0976566496;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN BIOTE
;LU0979879474;ABN AMRO MULTI-MANAGER FUNDS BLACKROCK ASIA PACIFI
;LU0979880050;ABN AMRO MULTI-MANAGER FUNDS HENDERSON EUROPEAN EQ
;LU0979880647;ABN AMRO MULTI-MANAGER FUNDS HENDERSON EUROPEAN SM
;LU0979881025;ABN AMRO MULTI-MANAGER FUNDS LOOMIS US EQUITIES A 
;LU0979881538;ABN AMRO MULTI-MANAGER FUNDS PZENA US EQUITIES A E
;LU0979881967;ABN AMRO MULTI-MANAGER FUNDS BOSTON PARTNERS US SM
;LU0982863069;MANDARINE FUNDS MANDARINE MULTISTRATeGIES R
;LU0984159987;CS INVESTMENT FUNDS 4 CS (LUX) FUNDSELECTION BALAN
;LU0990501792;PRIVILEDGE PRIVILEDGE - WILLIAM BLAIR GLOBAL LEADE
;LU0992627611;CARMIGNAC PORTFOLIO PATRIMOINE UNIT F EUR ACC
;LU0992632538;EDMOND DE ROTHSCHILD FUND INCOME EUROPE A-EUR
;LU0992632611;EDMOND DE ROTHSCHILD FUND INCOME EUROPE B-EUR
;LU0996172093;AMUNDI FUNDS GLOBAL MACRO BONDS & CURRENCIES AE
;LU0996179262;AMUNDI INDEX SOLUTIONS AMUNDI INDEX S&P 500 A4E
;LU0996182563;AMUNDI INDEX SOLUTIONS AMUNDI INDEX MSCI WORLD AE
;LU0997480529;GI SICAV EUROPEAN RECOVERY EQUITY FUND - DX
;LU0997480792;GENERALI INVESTMENTS SICAV EUROPEAN EQUITY RECOVER
;LU1001747408;JPMORGAN FUNDS EUROPE EQUITY ABSOLUTE ALPHA FUND A
;LU1004132566;INVESCO FUNDS INVESCO GLOBAL TARGETED RETURNS FUND
;LU1004133291;INVESCO FUNDS INVESCO GLOBAL TARGETED RETURNS FUND
;LU1005243255;BLACKROCK GLOBAL FUNDS FIXED INCOME GLOBAL OPPORTU
;LU1005537912;EDMOND DE ROTHSCHILD FUND QUAM 5 A-EUR
;LU1005538563;EDMOND DE ROTHSCHILD FUND QUAM 5 B-EUR
;LU1005539538;EDMOND DE ROTHSCHILD FUND QUAM 5 R-EUR
;LU1009728756;NORDEA 1 MULTI-ASSET FUND Y-EUR
;LU1011998942;AB SICAV I CONCENTRATED US EQUITY PORTFOLIO A
;LU1012219207;LFIS VISION UCITS PREMIA R EUR
;LU1013051559;LA FRANCAISE LUX FORUM GLOBAL REAL ESTATE SECURITI
;LU1019963369;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ BEST STYLES 
;LU1021349151;JPMORGAN FUNDS GLOBAL HEALTHCARE FUND D EUR
;LU1025014389;FIDELITY FUNDS SICAV FIDELITY TARGET 2045 (EURO) F
;LU1025014629;FIDELITY FUNDS SICAV FIDELITY TARGET 2050 (EURO) F
;LU1034966249;CGS FMS GLOBAL EVOLUTION FRONTIER MARKETS I USD
;LU1034967130;CGS FMS GLOBAL EVOLUTION FRONTIER MARKETS R CL CHF
;LU1038809395;FLOSSBACH VON STORCH FLOSSBACH VON STORCH - MULTIP
;LU1038895451;FIDELITY FUNDS SICAV GLOBAL DIVIDEND FUND E-ACC
;LU1046234768;SCHRODER INTERNATIONAL SELECTION FUND EUROPEAN ALP
;LU1046234842;SCHRODER INTERNATIONAL SELECTION FUND EUROPEAN ALP
;LU1046235062;SCHRODER INTERNATIONAL SELECTION FUND EUROPEAN EQU
;LU1048684796;FIDELITY FUNDS SICAV EMERGING MARKETS FUND A EUR
;LU1048814831;FIDELITY ACTIVE STRATEGY FAST - ASIA FUND A
;LU1049885806;THEAM QUANT EQUITY EUROPE INCOME DEFENSIVE C
;LU1049885988;THEAM QUANT EQUITY EUROPE INCOME DEFENSIVE C
;LU1049888578;THEAM QUANT EQUITY US GURU C
;LU1056591487;BNP PARIBAS L1 BNP PARIBAS L1 EQUITY WORLD QUALITY
;LU1056591727;BNP PARIBAS L1 BNP PARIBAS L1 EQUITY WORLD QUALITY
;LU1056594234;BNP PARIBAS L1 BNP PARIBAS L1 MULTI-ASSET INCOME C
;LU1065169952;FRANKLIN TEMPLETON INVESTMENT FUNDS TEMPLETON AFRI
;LU1065170372;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN MENA 
;LU1073005974;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EURO INFLATI
;LU1078119317;MORGAN STANLEY INVESTMENT FUNDS GLOBAL BALANCED IN
;LU1078737910;BNP PARIBAS A FUND BNP PARIBAS A FUND EUROPEAN MUL
;LU1081771369;LYXOR INDEX FUND LYXOR SG GLOBAL VALUE BETA UCITS 
;LU1082942308;EDMOND DE ROTHSCHILD FUND PREMIUM BRANDS A-EUR
;LU1082946473;EDMOND DE ROTHSCHILD FUND FLOATING RATE CREDIT A-E
;LU1084165304;FIDELITY FUNDS SICAV WORLD FUND A
;LU1093756242;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN K2 AL
;LU1095740236;FIRST EAGLE AMUNDI INCOME BUILDER FUND AHE
;LU1095740319;FIRST EAGLE AMUNDI INCOME BUILDER FUND QD
;LU1097728288;FIDELITY FUNDS SICAV EMERGING MARKETS FUND A EUR H
;LU1098217729;SWISS LIFE FUNDS (LUX) SL FUNDS (LUX) BOND EMERGIN
;LU1100076550;ROUVIER VALEURS C CAPITALISATION
;LU1100076808;ROUVIER EUROPE C CAPITALISATION
;LU1100077103;ROUVIER EVOLUTION C
;LU1100077442;ROUVIER PATRIMOINE C
;LU1102948327;EDMOND DE ROTHSCHILD FUND EUROPE SYNERGY R-EUR
;LU1102959951;EDMOND DE ROTHSCHILD FUND EUROPE SYNERGY A-EUR
;LU1103207525;EDMOND DE ROTHSCHILD FUND EUROPE CONVERTIBLES A-EU
;LU1103283468;EDMOND DE ROTHSCHILD FUND EUROPE VALUE & YIELD A-E
;LU1103283971;EDMOND DE ROTHSCHILD FUND EUROPE VALUE & YIELD B-E
;LU1103293855;EDMOND DE ROTHSCHILD FUND GLOBAL EMERGING A-EUR
;LU1103293939;EDMOND DE ROTHSCHILD FUND GLOBAL EMERGING A-USD
;LU1103303167;EDMOND DE ROTHSCHILD FUND US VALUE & YIELD (AE)
;LU1103303241;EDMOND DE ROTHSCHILD FUND US VALUE A-USD
;LU1103303670;EDMOND DE ROTHSCHILD FUND US VALUE A-EUR (H)
;LU1103303753;EDMOND DE ROTHSCHILD FUND US VALUE B-EUR
;LU1104112609;PARVEST PARVEST EQUITY USA SMALL CAP CLASSIC EUR
;LU1104115453;PARVEST PARVEST FLEXIBLE MULTI-ASSET CLASSIC
;LU1107613256;LFPARTNERS INVESTMENT FUNDS ASG DYNAMIC INCOME FUN
;LU1112178824;SSGA LUX. SICAV - STATE STREET EUROPE SMALL CAP EQ
;LU1112179475;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1112180481;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1116040533;MONOCLE FUND SICAV MONOCLE FUND A EUR CAP
;LU1120431108;THEAM QUANT EQUITY EURO COVERED N
;LU1120431280;THEAM QUANT EQUITY EURO COVERED C
;LU1120433575;THEAM QUANT EQUITY US COVERED C
;LU1120433732;THEAM QUANT EQUITY US COVERED C EUR
;LU1134013462;ETHNA-DEFENSIV ETHNA-DEFENSIV R-T
;LU1134174397;ETHNA-DYNAMISCH ETHNA-DYNAMISCH RT
;LU1136399976;BOUSSARD & GAVAUDAN SICAV ABSOLUTE RETURN R EUR
;LU1143164405;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ JAPAN EQUITY
;LU1145633407;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EURO CREDIT 
;LU1147470683;FRANKLIN TEMPLETON INVESTMENT FUNDS FRANKLIN DIVER
;LU1151729644;BNP PARIBAS L1 BNP PARIBAS L1 SMART FOOD CLASSIC
;LU1157401305;AXA WORLD FUNDS GLOBAL FLEXIBLE PROPERTY A CAPITAL
;LU1157401644;AXA WORLD FUNDS GLOBAL FLEXIBLE PROPERTY E CAPITAL
;LU1159234803;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159236097;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159236923;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159238036;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159238549;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159239273;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159239513;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1159239786;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1160351208;EDMOND DE ROTHSCHILD FUND EMERGING BONDS A EUR
;LU1160352438;EDMOND DE ROTHSCHILD FUND EMERGING BONDS C-EUR (H)
;LU1160352602;EDMOND DE ROTHSCHILD FUND EUROPE FLEXIBLE A-EUR
;LU1160353758;EDMOND DE ROTHSCHILD FUND GLOBAL CONVERTIBLES A-EU
;LU1160356009;EDR FUND GLOBAL HEALTHCARE AE
;LU1160358633;EDMOND DE ROTHSCHILD FUND GLOBAL VALUE A-EUR
;LU1160359102;EDMOND DE ROTHSCHILD FUND GLOBAL VALUE R-EUR
;LU1160360886;EDMOND DE ROTHSCHILD FUND INFRASTRUCTURES A-EUR
;LU1160363633;EDMOND DE ROTHSCHILD FUND EURO HIGH YIELD A-EUR
;LU1160363989;EDMOND DE ROTHSCHILD FUND EURO HIGH YIELD R-EUR
;LU1160365091;EDMOND DE ROTHSCHILD FUND CHINA A-EUR
;LU1161073173;UBS (LUX) STRATEGY SICAV UBS (LUX) STRATEGY SICAV 
;LU1161083644;STATE STREET GLOBAL ADVISORS LUXEMBOURG SICAV STAT
;LU1161086159;AMUNDI FUNDS BOND GLOBAL EMERGING BLENDED AE CAPIT
;LU1161526220;EDMOND DE ROTHSCHILD FUND BOND ALLOCATION C-EUR
;LU1161526907;EDMOND DE ROTHSCHILD FUND BOND ALLOCATION B-EUR
;LU1161527038;EDMOND DE ROTHSCHILD FUND BOND ALLOCATION A-EUR
;LU1165135440;BNP PARIBAS FUNDS AQUA CLASSIC CAP
;LU1165137149;PARVEST PARVEST SMART FOOD CLASSIC
;LU1165263440;ABN AMRO MULTI-MANAGER FUNDS FUND OF MANDATES EMER
;LU1165265148;ABN AMRO MULTI-MANAGER FUNDS FUND OF MANDATES EURO
;LU1165279016;ABN AMRO MULTI-MANAGER FUNDS VERAZZANO EUROPE LONG
;LU1183791281;SYCOMORE FUND SICAV - ECO SOLUTIONS I EUR
;LU1183791794;SYCOMORE FUND SICAV - ECO SOLUTIONS R EUR
;LU1190417599;LYXOR INDEX FUND LYXOR SMART CASH UCITS ETF C EUR 
;LU1190462116;LA FRANCAISE LUX MULTI-ASSET INCOME R DISTRIBUTION
;LU1193860985;CS INVESTMENT FUNDS 2 CREDIT SUISSE (LUX) GLOBAL P
;LU1195385643;AVIVA INVESTORS MULTI-STRATEGY TARGET RETURN FUND 
;LU1209145538;DNCA INVEST VELADOR CLASS A EUR
;LU1213836080;FIDELITY FUNDS SICAV GLOBAL TECHNOLOGY FUND A EUR 
;LU1214486299;LFIS VISION UCITS EQUITY DEFENDER R
;LU1215415214;MULTI UNITS LUXEMBOURG LYXOR IBOXX EUR LIQUID HIGH
;LU1228143191;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ BEST STYLES 
;LU1229130742;SEVEN UCITS SEVEN EUROPEAN EQUITY FUND EUR-R CAP
;LU1229132797;SEVEN UCITS SEVEN DIVERSIFIED FUND EUR-R
;LU1234787460;GENERALI INVESTMENTS SICAV GENERALI INVESTMENTS SI
;LU1234787544;GENERALI INVESTMENTS SICAV GENERALI INVESTMENTS SI
;LU1234788351;GENERALI INVESTMENTS SICAV GENERALI INVESTMENTS SI
;LU1235104020;THEAM QUANT EQUITY EUROPE GURU N
;LU1235104293;THEAM QUANT EQUITY EUROPE GURU C
;LU1237527160;MULTI UNITS LUXEMBOURG LYXOR FTSE EUROPE MINIMUM V
;LU1240328812;INVESCO FUNDS INVESCO EURO EQUITY FUND A (C) EUR
;LU1240329380;INVESCO FUNDS INVESCO EURO EQUITY FUND E EUR ACC
;LU1244893696;EDMOND DE ROTHSCHILD FUND BIG DATA A-EUR
;LU1244895394;EDMOND DE ROTHSCHILD FUND BIG DATA R-EUR
;LU1250158166;AURIS SICAV DIVERSIFIED BETA R EUR CAP
;LU1250158919;AURIS SICAV EVOLUTION EUROPE R EUR CAP
;LU1260751463;HSBC GLOBAL INVESTMENT FUNDS GLOBAL INFLATION LINK
;LU1261432659;FIDELITY FUNDS SICAV WORLD FUND A EUR CAP
;LU1269726953;GEFIP INVEST PATRIMOINE P (CAPITALISATION)
;LU1270636993;PARVEST PARVEST EQUITY BEST SELECTION WORLD CLASSI
;LU1271656883;TCW FUNDS TCW METWEST UNCONSTRAINED BOND FUND AEHE
;LU1279334210;PICTET ROBOTICS P EUR
;LU1279334483;PICTET ROBOTICS R EUR ACC
;LU1282651980;ALLIANZ GLOBAL INVESTORS FUND BEST STYLES EMERGING
;LU1285960032;LYXOR INDEX FUND LYXOR USD LIQUID INVESTMENT GRADE
;LU1287022708;MULTI UNITS LUXEMBOURG LYXOR PAN AFRICA UCITS ETF 
;LU1287023003;MULTI UNITS LUXEMBOURG LYXOR EUROMTS 5-7Y INVESTME
MTD;LU1287023185;LYXOR EUROMTS 710Y
;LU1287023268;MULTI UNITS LUXEMBOURG LYXOR EUROMTS 15+Y INVESTME
;LU1287023342;MULTI UNITS LUXEMBOURG LYXOR EUROMTS HIGHEST RATED
;LU1291091228;BNP PARIBAS EASY BNP PARIBAS EASY FTSE EPRA/NAREIT
;LU1291092119;BNP PARIBAS EASY BNP PARIBAS EASY JPM EMBI GLOBAL 
;LU1291099478;BNP PARIBAS EASY MSCI EUROPE EX CW TRACK PRIVILEGE
;LU1291101126;BNP PARIBAS EASY MSCI EUROPE SMALL CAPS EX CW TRAC
;LU1291105895;BNP PARIBAS EASY MSCI PACIFIC EX JAPAN EX CW TRACK
;LU1295307828;PICTET INTERNATIONAL CAPITAL MANAGEMENT FUND WORLD
;LU1295308719;PICTET INTERNATIONAL CAPITAL MANAGEMENT FUND WORLD
;LU1299307485;CARMIGNAC PORTFOLIO CAPITAL CUBE A EUR ACC
;LU1301026206;SYCOMORE FUND SICAV - HAPPY @ WORK I
;LU1301026388;SYCOMORE HAPPY @ WORK R
;LU1303480849;BNP PARIBAS L1 BNP PARIBAS L1 JAPAN CLASSIC
;LU1303481060;BNP PARIBAS L1 BNP PARIBAS L1 JAPAN CLASSIC EUR
;LU1303481904;BNP PARIBAS L1 BNP PARIBAS L1 USA CLASSIC
;LU1303482118;BNP PARIBAS L1 USA CLASSIC EUR CAPITALISATION
;LU1303940784;MANDARINE FUNDS MANDARINE EUROPE MICROCAP R
;LU1306617181;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EUROLAND EQU
;LU1309437132;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ GLOBAL FUNDA
;LU1311291063;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EURO BOND ST
;LU1311291147;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EURO BOND ST
;LU1323878188;ABERDEEN GLOBAL NORTH AMERICAN SMALLER COMPANIES F
;LU1327024037;ROCHE-BRUNE FUNDS CAPITAL BRAIN PC
;LU1328248510;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ EURO CREDIT 
;LU1329694266;MANDARINE FUNDS MANDARINE GLOBAL MICROCAP R CAPITA
;LU1335435464;NATIXIS AM FUNDS SEEYOND MULTI ASSET DIVERSIFIED G
;LU1336184491;EXANE FUNDS 2 EXANE ZEPHYR FUND B
;LU1345484874;FIDELITY FUNDS SICAV STERLING BOND FUND A (C) EURO
;LU1353183533;THEAM QUANT MULTI ASSET DIVERSIFIED C
;LU1353950568;AXA WORLD FUNDS GLOBAL INFLATION SHORT DURATION BO
;LU1357655890;GENERALI INVESTMENTS SICAV GLOBAL MULTI ASSET INCO
;LU1366712435;DNCA INVEST ARCHER MID-CAP EUROPE A SHARES EUR
;LU1366712518;DNCA INVEST ARCHER MID-CAP EUROPE B SHARES EUR
;LU1373287983;TWENTY FIRST CAPITAL LUXEMBOURG SICAV EXCLUSIF 21 
;LU1373288288;TWENTY FIRST CAPITAL LUXEMBOURG SICAV RENDEMENT EU
;LU1373289179;TWENTY FIRST CAPITAL LUXEMBOURG SICAV SHÂNTI INDIA
;LU1373289336;TWENTY FIRST CAPITAL LUXEMBOURG SICAV SHÂNTI INDIA
;LU1377722647;FOCUS FUNDS GENERATION P EUR
;LU1379103143;CLARESCO SICAV CLARESCO EUROPE P EUR
;LU1379103572;CLARESCO SICAV CLARESCO AVENIR P
;LU1379103812;CLARESCO SICAV CLARESCO USA USA CAPITALISATION
;LU1379103903;CLARESCO SICAV CLARESCO SICAV - CLARESCO ALLOCATIO
;LU1379104976;CLARESCO SICAV CLARESCO FONCIER VALOR P CAPITALISA
;LU1400637036;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ BEST STYLES 
US10;LU1407890620;MULTI IBXX TR 10Y
;LU1418646292;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ SELECTION FI
;LU1418653660;ALLIANZ GLOBAL INVESTORS FUND ALLIANZ SELECTION AL
